FIPS,POPULATION,HOUSEHOLDS,RENTER_OCC,SQMI,renterRate,popDensity
060376505011,1236.000000,417.000000,65.000000,0.150000,0.155875,8240.000000
060376501022,1638.000000,552.000000,109.000000,0.270000,0.197464,6066.666667
060376213012,1254.000000,559.000000,160.000000,0.120000,0.286225,10450.000000
060376213242,1260.000000,597.000000,365.000000,0.080000,0.611390,15750.000000
060376505021,1119.000000,350.000000,57.000000,0.110000,0.162857,10172.727273
060376504013,1129.000000,332.000000,116.000000,0.100000,0.349398,11290.000000
060376500031,2047.000000,727.000000,493.000000,0.120000,0.678129,17058.333333
060376207023,1057.000000,376.000000,96.000000,0.070000,0.255319,15100.000000
060376040024,797.000000,227.000000,134.000000,0.040000,0.590308,19925.000000
060376503002,1443.000000,492.000000,102.000000,0.160000,0.207317,9018.750000
060376507021,956.000000,328.000000,56.000000,0.130000,0.170732,7353.846154
060376211044,2409.000000,1265.000000,896.000000,0.120000,0.708300,20075.000000
060376205213,685.000000,265.000000,122.000000,0.060000,0.460377,11416.666667
060376206025,1198.000000,422.000000,162.000000,0.070000,0.383886,17114.285714
060376208006,693.000000,251.000000,79.000000,0.120000,0.314741,5775.000000
060376212012,1874.000000,772.000000,299.000000,0.270000,0.387306,6940.740741
060376212042,553.000000,265.000000,192.000000,0.190000,0.724528,2910.526316
060376205221,1416.000000,529.000000,291.000000,0.080000,0.550095,17700.000000
060376211042,799.000000,443.000000,352.000000,0.100000,0.794582,7990.000000
060376211043,956.000000,488.000000,345.000000,0.040000,0.706967,23900.000000
060376210042,1521.000000,787.000000,471.000000,0.130000,0.598475,11700.000000
060376207024,1502.000000,517.000000,140.000000,0.160000,0.270793,9387.500000
060376504012,762.000000,232.000000,35.000000,0.100000,0.150862,7620.000000
060376506031,2591.000000,918.000000,401.000000,0.330000,0.436819,7851.515152
060376212041,2810.000000,1835.000000,1178.000000,0.270000,0.641962,10407.407407
060376503005,1655.000000,693.000000,417.000000,0.280000,0.601732,5910.714286
060376506032,1567.000000,611.000000,167.000000,0.160000,0.273322,9793.750000
060376206021,1186.000000,442.000000,162.000000,0.130000,0.366516,9123.076923
060376040023,1013.000000,322.000000,211.000000,0.040000,0.655280,25325.000000
060376503001,780.000000,294.000000,95.000000,0.100000,0.323129,7800.000000
060376210021,1088.000000,562.000000,349.000000,0.150000,0.620996,7253.333333
060376506022,2322.000000,1022.000000,924.000000,0.120000,0.904110,19350.000000
060376207014,1670.000000,639.000000,93.000000,0.090000,0.145540,18555.555556
060376206022,798.000000,292.000000,50.000000,0.080000,0.171233,9975.000000
060376507022,676.000000,222.000000,33.000000,0.070000,0.148649,9657.142857
060376206012,1421.000000,578.000000,337.000000,0.080000,0.583045,17762.500000
060376211041,1788.000000,762.000000,368.000000,0.130000,0.482940,13753.846154
060376507012,1814.000000,733.000000,151.000000,0.690000,0.206003,2628.985507
060376507023,1501.000000,496.000000,64.000000,0.150000,0.129032,10006.666667
060376506051,2677.000000,1091.000000,783.000000,0.190000,0.717690,14089.473684
060376505023,2703.000000,1003.000000,356.000000,0.310000,0.354935,8719.354839
060376040022,2115.000000,687.000000,536.000000,0.090000,0.780204,23500.000000
060376206014,1769.000000,796.000000,469.000000,0.100000,0.589196,17690.000000
060376508001,2749.000000,1078.000000,339.000000,0.170000,0.314471,16170.588235
060376505013,950.000000,338.000000,41.000000,0.150000,0.121302,6333.333333
060376212011,2299.000000,906.000000,545.000000,0.220000,0.601545,10450.000000
060376205212,1183.000000,476.000000,276.000000,0.060000,0.579832,19716.666667
060376208003,1263.000000,416.000000,52.000000,0.220000,0.125000,5740.909091
060376206023,835.000000,310.000000,100.000000,0.130000,0.322581,6423.076923
060376207013,1068.000000,465.000000,73.000000,0.070000,0.156989,15257.142857
060376502003,1774.000000,539.000000,218.000000,0.180000,0.404453,9855.555556
060376210012,1169.000000,479.000000,148.000000,0.120000,0.308977,9741.666667
060376210043,825.000000,347.000000,157.000000,0.080000,0.452450,10312.500000
060376208007,775.000000,260.000000,47.000000,0.070000,0.180769,11071.428571
060376503003,1442.000000,564.000000,372.000000,0.090000,0.659574,16022.222222
060376211022,1810.000000,790.000000,328.000000,0.130000,0.415190,13923.076923
060376213014,1662.000000,749.000000,390.000000,0.130000,0.520694,12784.615385
060376207021,1040.000000,355.000000,70.000000,0.050000,0.197183,20800.000000
060376504014,984.000000,332.000000,90.000000,0.100000,0.271084,9840.000000
060376507025,835.000000,323.000000,90.000000,0.120000,0.278638,6958.333333
060376205223,1618.000000,601.000000,267.000000,0.090000,0.444260,17977.777778
060376506021,2145.000000,793.000000,662.000000,0.160000,0.834805,13406.250000
060376206011,1163.000000,470.000000,184.000000,0.280000,0.391489,4153.571429
060376210045,811.000000,371.000000,216.000000,0.040000,0.582210,20275.000000
060376503004,1475.000000,489.000000,278.000000,0.100000,0.568507,14750.000000
060376207025,1574.000000,584.000000,157.000000,0.100000,0.268836,15740.000000
060376207012,2072.000000,817.000000,480.000000,0.120000,0.587515,17266.666667
060376500032,1190.000000,492.000000,355.000000,0.070000,0.721545,17000.000000
060376205211,1375.000000,530.000000,315.000000,0.070000,0.594340,19642.857143
060376213013,1326.000000,522.000000,139.000000,0.150000,0.266284,8840.000000
060376505012,883.000000,294.000000,24.000000,0.090000,0.081633,9811.111111
060376502002,1004.000000,344.000000,77.000000,0.210000,0.223837,4780.952381
060376209043,624.000000,242.000000,66.000000,0.050000,0.272727,12480.000000
060376205222,1882.000000,724.000000,341.000000,0.110000,0.470994,17109.090909
060376041004,1373.000000,414.000000,194.000000,0.110000,0.468599,12481.818182
060376206024,1441.000000,599.000000,164.000000,0.120000,0.273790,12008.333333
060376210011,3116.000000,1484.000000,679.000000,0.240000,0.457547,12983.333333
060376210044,1005.000000,473.000000,272.000000,0.060000,0.575053,16750.000000
060376211045,982.000000,519.000000,386.000000,0.040000,0.743738,24550.000000
060376206013,1420.000000,502.000000,254.000000,0.070000,0.505976,20285.714286
060376505022,706.000000,218.000000,41.000000,0.090000,0.188073,7844.444444
060376506041,2427.000000,1019.000000,986.000000,0.100000,0.967615,24270.000000
060376205214,967.000000,351.000000,142.000000,0.060000,0.404558,16116.666667
060376506042,3503.000000,1373.000000,1280.000000,0.100000,0.932265,35030.000000
060376508002,1226.000000,585.000000,128.000000,0.150000,0.218803,8173.333333
060376211021,1126.000000,430.000000,132.000000,0.080000,0.306977,14075.000000
060376207022,2244.000000,772.000000,290.000000,0.120000,0.375648,18700.000000
060376208008,1168.000000,368.000000,84.000000,0.120000,0.228261,9733.333333
060376213241,2557.000000,1498.000000,976.000000,0.180000,0.651535,14205.555556
060376213011,2758.000000,1138.000000,598.000000,0.200000,0.525483,13790.000000
060376504011,1080.000000,353.000000,40.000000,0.950000,0.113314,1136.842105
060376507024,639.000000,208.000000,17.000000,0.070000,0.081731,9128.571429
060376501021,651.000000,215.000000,91.000000,0.060000,0.423256,10850.000000
060376040021,1270.000000,332.000000,226.000000,0.070000,0.680723,18142.857143
060376502001,1190.000000,381.000000,64.000000,0.110000,0.167979,10818.181818
060376207011,2249.000000,954.000000,631.000000,0.110000,0.661426,20445.454545
060376500043,1519.000000,567.000000,396.000000,0.060000,0.698413,25316.666667
060376506023,2933.000000,1057.000000,733.000000,0.200000,0.693472,14665.000000
060376212013,2180.000000,963.000000,453.000000,0.150000,0.470405,14533.333333
060376507011,810.000000,263.000000,33.000000,0.080000,0.125475,10125.000000
060372766014,1003.000000,475.000000,231.000000,0.130000,0.486316,7715.384615
060372739022,845.000000,445.000000,286.000000,0.060000,0.642697,14083.333333
060372753022,2693.000000,1241.000000,625.000000,0.520000,0.503626,5178.846154
060372742022,1019.000000,570.000000,283.000000,0.170000,0.496491,5994.117647
060376202012,746.000000,445.000000,334.000000,0.060000,0.750562,12433.333333
060377029011,2597.000000,1622.000000,1613.000000,0.100000,0.994451,25970.000000
060372742023,748.000000,411.000000,260.000000,0.050000,0.632603,14960.000000
060372739023,919.000000,541.000000,420.000000,0.090000,0.776340,10211.111111
060372766013,897.000000,373.000000,214.000000,0.070000,0.573727,12814.285714
060372766032,3388.000000,1925.000000,1065.000000,0.120000,0.553247,28233.333333
060372781023,1037.000000,472.000000,226.000000,0.110000,0.478814,9427.272727
060377029012,1764.000000,1233.000000,1156.000000,0.080000,0.937551,22050.000000
060376202011,807.000000,457.000000,316.000000,0.030000,0.691466,26900.000000
060372781022,1500.000000,803.000000,598.000000,0.470000,0.744707,3191.489362
060372781021,661.000000,320.000000,92.000000,0.090000,0.287500,7344.444444
060372766041,2789.000000,1097.000000,787.000000,0.190000,0.717411,14678.947368
060377029014,1510.000000,928.000000,501.000000,0.580000,0.539871,2603.448276
060372766012,842.000000,430.000000,170.000000,0.110000,0.395349,7654.545455
060372742024,853.000000,485.000000,347.000000,0.040000,0.715464,21325.000000
060372766042,1935.000000,974.000000,540.000000,0.140000,0.554415,13821.428571
060372766031,2075.000000,1203.000000,678.000000,0.090000,0.563591,23055.555556
060377029013,3666.000000,1817.000000,1686.000000,0.150000,0.927903,24440.000000
060376201012,2038.000000,764.000000,261.000000,0.180000,0.341623,11322.222222
060376201013,2123.000000,853.000000,464.000000,0.180000,0.543962,11794.444444
060372742021,2064.000000,972.000000,347.000000,0.120000,0.356996,17200.000000
060372765002,1905.000000,247.000000,58.000000,0.180000,0.234818,10583.333333
060376201023,1830.000000,874.000000,530.000000,0.150000,0.606407,12200.000000
060372766011,1070.000000,405.000000,59.000000,0.560000,0.145679,1910.714286
060376023014,745.000000,237.000000,65.000000,0.260000,0.274262,2865.384615
060376203055,699.000000,354.000000,213.000000,0.030000,0.601695,23300.000000
060376025082,1401.000000,551.000000,409.000000,0.060000,0.742287,23350.000000
060376024043,2553.000000,811.000000,693.000000,0.090000,0.854501,28366.666667
060376205011,1055.000000,427.000000,183.000000,0.060000,0.428571,17583.333333
060376023024,1551.000000,637.000000,79.000000,0.350000,0.124019,4431.428571
060376037032,1136.000000,354.000000,46.000000,0.110000,0.129944,10327.272727
060376200012,1324.000000,519.000000,320.000000,0.130000,0.616570,10184.615385
060376005022,1416.000000,338.000000,76.000000,0.150000,0.224852,9440.000000
060376200011,1185.000000,442.000000,197.000000,0.160000,0.445701,7406.250000
060376203051,715.000000,332.000000,204.000000,0.130000,0.614458,5500.000000
060376025094,789.000000,242.000000,215.000000,0.020000,0.888430,39450.000000
060376200022,1477.000000,515.000000,231.000000,0.250000,0.448544,5908.000000
060376204001,1868.000000,791.000000,160.000000,0.570000,0.202276,3277.192982
060376038011,2689.000000,842.000000,741.000000,0.140000,0.880048,19207.142857
060376203012,1165.000000,393.000000,49.000000,0.100000,0.124682,11650.000000
060376021063,717.000000,242.000000,29.000000,0.060000,0.119835,11950.000000
060376209012,676.000000,247.000000,28.000000,0.090000,0.113360,7511.111111
060376020022,1775.000000,483.000000,256.000000,0.130000,0.530021,13653.846154
060376037024,1421.000000,429.000000,45.000000,0.130000,0.104895,10930.769231
060376203031,1303.000000,443.000000,59.000000,0.120000,0.133183,10858.333333
060376024026,711.000000,206.000000,44.000000,0.050000,0.213592,14220.000000
060376040013,807.000000,236.000000,139.000000,0.040000,0.588983,20175.000000
060376022004,1659.000000,546.000000,74.000000,0.350000,0.135531,4740.000000
060376205015,658.000000,240.000000,92.000000,0.040000,0.383333,16450.000000
060376021031,2047.000000,724.000000,639.000000,0.120000,0.882597,17058.333333
060376209011,1226.000000,452.000000,66.000000,0.160000,0.146018,7662.500000
060376204002,871.000000,301.000000,87.000000,0.080000,0.289037,10887.500000
060376024042,1717.000000,570.000000,467.000000,0.080000,0.819298,21462.500000
060376024025,731.000000,229.000000,96.000000,0.060000,0.419214,12183.333333
060376209044,1135.000000,425.000000,122.000000,0.070000,0.287059,16214.285714
060376021053,700.000000,229.000000,162.000000,0.070000,0.707424,10000.000000
060376209042,497.000000,241.000000,104.000000,0.030000,0.431535,16566.666667
060376208005,1239.000000,420.000000,150.000000,0.120000,0.357143,10325.000000
060376024031,1392.000000,527.000000,474.000000,0.070000,0.899431,19885.714286
060376038021,2720.000000,715.000000,459.000000,0.120000,0.641958,22666.666667
060376203011,1361.000000,493.000000,137.000000,0.120000,0.277890,11341.666667
060376205014,739.000000,275.000000,103.000000,0.080000,0.374545,9237.500000
060376023013,1210.000000,382.000000,83.000000,0.090000,0.217277,13444.444444
060376025083,1933.000000,540.000000,462.000000,0.060000,0.855556,32216.666667
060376021033,2893.000000,757.000000,594.000000,0.140000,0.784676,20664.285714
060376025084,1784.000000,736.000000,708.000000,0.060000,0.961957,29733.333333
060376204004,1288.000000,469.000000,119.000000,0.180000,0.253731,7155.555556
060376037022,1058.000000,318.000000,52.000000,0.590000,0.163522,1793.220339
060376023022,674.000000,254.000000,30.000000,0.070000,0.118110,9628.571429
060376024041,1852.000000,557.000000,444.000000,0.080000,0.797127,23150.000000
060376203057,1291.000000,599.000000,305.000000,0.060000,0.509182,21516.666667
060376022002,653.000000,244.000000,98.000000,0.090000,0.401639,7255.555556
060376023011,1509.000000,431.000000,142.000000,0.100000,0.329466,15090.000000
060376039001,801.000000,232.000000,111.000000,0.050000,0.478448,16020.000000
060376203052,1783.000000,683.000000,224.000000,0.140000,0.327965,12735.714286
060376201011,1474.000000,625.000000,309.000000,0.150000,0.494400,9826.666667
060376203033,1260.000000,469.000000,179.000000,0.100000,0.381663,12600.000000
060376024024,1338.000000,427.000000,212.000000,0.100000,0.496487,13380.000000
060376025092,1084.000000,238.000000,111.000000,0.050000,0.466387,21680.000000
060376203053,650.000000,317.000000,168.000000,0.030000,0.529968,21666.666667
060376025041,3043.000000,1062.000000,990.000000,0.060000,0.932203,50716.666667
060376023015,1383.000000,437.000000,102.000000,0.140000,0.233410,9878.571429
060376025051,2691.000000,964.000000,890.000000,0.060000,0.923237,44850.000000
060376040011,2086.000000,568.000000,414.000000,0.120000,0.728873,17383.333333
060376205013,1118.000000,386.000000,57.000000,0.400000,0.147668,2795.000000
060376201022,734.000000,375.000000,358.000000,0.090000,0.954667,8155.555556
060376208001,744.000000,264.000000,59.000000,0.090000,0.223485,8266.666667
060376021041,2888.000000,866.000000,706.000000,0.130000,0.815242,22215.384615
060376021061,2782.000000,1046.000000,919.000000,0.130000,0.878585,21400.000000
060376024032,2036.000000,630.000000,501.000000,0.080000,0.795238,25450.000000
060376038013,976.000000,278.000000,183.000000,0.060000,0.658273,16266.666667
060376039003,1092.000000,285.000000,170.000000,0.080000,0.596491,13650.000000
060376039005,809.000000,196.000000,132.000000,0.060000,0.673469,13483.333333
060376200013,1607.000000,615.000000,263.000000,0.160000,0.427642,10043.750000
060376203014,1046.000000,350.000000,39.000000,0.090000,0.111429,11622.222222
060376021051,1229.000000,351.000000,241.000000,0.060000,0.686610,20483.333333
060376041001,1512.000000,433.000000,327.000000,0.060000,0.755196,25200.000000
060376041005,1465.000000,418.000000,258.000000,0.080000,0.617225,18312.500000
060379800131,135.000000,8.000000,8.000000,2.040000,1.000000,66.176471
060376041003,1438.000000,365.000000,264.000000,0.090000,0.723288,15977.777778
060376024021,1268.000000,392.000000,236.000000,0.100000,0.602041,12680.000000
